52.0289481;8.5371959;0:00
52.0289481;8.5371959;1:00
52.0289481;8.5371959;2:00
52.0289481;8.5371959;3:00
52.0289481;8.5371959;4:00
52.0289481;8.5371959;5:00
52.0289481;8.5371959;6:00
52.0289481;8.5371959;7:00
52.0289481;8.5371959;7:40
52.0290325;8.5372203;7:42
52.0291137;8.5365173;7:45
52.0297863;8.53685;7:47
52.029623;8.5385231;7:50
52.0296144;8.5388886;7:52
52.0296912;8.5388743;7:55
52.0296912;8.5388743;8:00
52.0296124;8.5388772;8:01
52.0296227;8.5385185;8:03
52.0297819;8.5368386;8:05
52.0309643;8.5373578;8:07
52.0320205;8.5381031;8:09
52.0325209;8.5396908;8:11
52.0326067;8.5396036;8:13
52.0323774;8.5385267;8:15
52.031879;8.5376252;8:16
52.0294364;8.5364852;8:18
52.0297927;8.5344353;8:20
52.0293583;8.5337923;8:22
52.0289991;8.5337713;8:24
52.0288413;8.5335166;8:26
52.0291846;8.533117;8:28
52.0294001;8.5326279;8:30
52.0294001;8.5326279;8:35
52.025161;8.5283845;8:36
52.019589;8.5248256;8:37
52.0110337;8.5136144;8:38
52.0027212;8.5028851;8:40
51.9968955;8.497861;8:41
51.9875936;8.4956294;8:42
51.984757;8.4957617;8:44
51.980713;8.5023706;8:45
51.9736814;8.5090225;8:46
51.9651188;8.5204084;8:48
51.9556772;8.5337487;8:49
51.9452692;8.5530542;8:50
51.9388405;8.5728382;8:52
51.9350834;8.583752;8:53
51.910457;8.6084539;8:54
51.9085444;8.6107573;8:56
51.8921744;8.6270572;8:57
51.8845936;8.6312336;8:58
51.8777854;8.6349243;9:00
51.8666134;8.6413684;9:01
51.8322913;8.6542018;9:02
51.8236198;8.661786;9:03
51.8074544;8.678795;9:05
51.7785367;8.7068415;9:06
51.7698139;8.7138436;9:07
51.7621937;8.7189483;9:09
51.7485391;8.7207078;9:10
51.7445777;8.7222092;9:11
51.7399648;8.7287557;9:13
51.7359949;8.7358435;9:14
51.731085;8.7547397;9:15
51.7204759;8.7701614;9:17
51.7181788;8.7699046;9:18
51.7162911;8.7666001;9:19
51.7163443;8.7619223;9:21
51.7153147;8.757883;9:22
51.7143383;8.7462148;9:23
51.7129057;8.7408558;9:25
51.7133853;8.7403723;9:27
51.7130819;8.7394954;9:30
51.7132132;8.7391387;9:32
51.7118038;8.7330556;9:35
51.7124604;8.7327186;9:37
51.7126706;8.7327938;9:40
51.7126706;8.7327938;10:00
51.7126706;8.7327938;10:30
51.7124595;8.7326864;10:33
51.7117266;8.7331102;10:36
51.7125671;8.7370468;10:39
51.7153807;8.746394;10:42
51.7160762;8.7467781;10:45
51.716608;8.746821;10:48
51.7165881;8.7472931;10:51
51.7181501;8.7475184;10:54
51.7180799;8.7481621;10:57
51.7179983;8.7481462;11:00
51.7179983;8.7481462;12:00
51.7179983;8.7481462;13:00
51.7179983;8.7481462;14:00
51.7179983;8.7481462;15:00
51.7179983;8.7481462;16:00
51.7179983;8.7481462;17:00
51.7179983;8.7481462;18:00
51.7180799;8.7481621;18:03
51.7181608;8.7474465;18:06
51.7183186;8.7456628;18:10
51.7181292;8.7456307;18:13
51.7180528;8.7435422;18:16
51.7181492;8.7416647;18:20
51.7180162;8.741375;18:23
51.7179431;8.7407635;18:26
51.7177238;8.7409698;18:30
51.7177238;8.7409698;19:00
51.7178392;8.7401636;19:01
51.7178459;8.7395842;19:03
51.7177462;8.7379691;19:05
51.717826;8.73732;19:07
51.7170124;8.7373897;19:09
51.7159118;8.7374541;19:10
51.7145486;8.7376413;19:12
51.7129448;8.7384504;19:14
51.713204;8.7394804;19:16
51.7134068;8.7402957;19:18
51.7131806;8.7406109;19:20
51.7129022;8.7408335;19:25
51.7143891;8.7461772;19:26
51.7153012;8.7578026;19:27
51.7163443;8.7619223;19:28
51.7164421;8.766693;19:30
51.7181982;8.7697872;19:31
51.720498;8.7699276;19:32
51.7279984;8.7590837;19:33
51.7311745;8.7544034;19:35
51.7359949;8.7358435;19:36
51.7399648;8.7287557;19:37
51.7445777;8.7222092;19:38
51.7486252;8.7209734;19:40
51.7621937;8.7189483;19:41
51.7695644;8.7137064;19:42
51.7785367;8.7068415;19:43
51.8073374;8.6787572;19:45
51.8236198;8.661786;19:46
51.8322913;8.6542018;19:47
51.8660898;8.6416743;19:48
51.8777854;8.6349243;19:50
51.8845936;8.6312336;19:51
51.8921744;8.6270572;19:52
51.9085444;8.6107573;19:53
51.9107366;8.6083753;19:55
51.9351378;8.5832539;19:56
51.9388405;8.5728382;19:57
51.9452692;8.5530542;19:58
51.9556772;8.5337487;20:00
51.9651188;8.5204084;20:01
51.9741082;8.5086925;20:02
51.9804853;8.5025049;20:03
51.984757;8.4957617;20:05
51.9875936;8.4956294;20:06
51.9968955;8.497861;20:07
52.0027212;8.5028851;20:08
52.0110337;8.5136144;20:10
52.019589;8.5248256;20:11
52.0253163;8.5284084;20:12
52.0294001;8.5326279;20:13
52.0291846;8.533117;20:15
52.0288413;8.5335166;20:16
52.0285862;8.5327861;20:17
52.0278237;8.5317293;20:18
52.027741;8.5318254;20:20
52.027741;8.5318254;20:25
52.0278237;8.5317293;20:27
52.0272678;8.5314848;20:29
52.0273254;8.5328237;20:31
52.0269538;8.5348952;20:34
52.0267869;8.5350319;20:36
52.0267779;8.5354028;20:38
52.0269957;8.535655;20:40
52.0272325;8.5356381;20:43
52.0291215;8.5365073;20:45
52.0290325;8.5372203;20:47
52.0289481;8.5371959;20:50
52.0289481;8.5371959;21:00
52.0289481;8.5371959;22:00
52.0289481;8.5371959;23:00
