51.7120977;8.7236643;0:00
51.7120977;8.7236643;1:00
51.7120977;8.7236643;2:00
51.7120977;8.7236643;3:00
51.7120977;8.7236643;4:00
51.7120977;8.7236643;5:00
51.7120977;8.7236643;6:00
51.7120977;8.7236643;7:00
51.7120977;8.7236643;7:45
51.7120862;8.7238474;7:46
51.7118136;8.7237723;7:47
51.7113915;8.7235416;7:48
51.7111884;8.7244826;7:50
51.7110624;8.7256605;7:51
51.711092;8.7269826;7:52
51.7103264;8.7272176;7:53
51.7106774;8.7290353;7:55
51.7110959;8.7307742;7:56
51.7121798;8.7304569;7:57
51.7131637;8.7301779;7:58
51.7131371;8.7299634;8:00
51.7131371;8.7299634;9:00
51.7131371;8.7299634;10:00
51.7131371;8.7299634;11:00
51.7131371;8.7299634;12:00
51.7131371;8.7299634;13:00
51.7131371;8.7299634;14:00
51.7131637;8.7301779;14:00
51.7132339;8.7301659;14:01
51.7131986;8.7302443;14:01
51.7132015;8.7306875;14:02
51.7132164;8.7313497;14:02
51.7132164;8.7320095;14:03
51.7126265;8.7321544;14:03
51.7124237;8.732208;14:04
51.7124569;8.7327552;14:04
51.7126706;8.7327938;14:05
51.7126706;8.7327938;15:00
51.7124619;8.732774;15:01
51.7125982;8.7341687;15:03
51.7133023;8.7339059;15:05
51.7140884;8.7336564;15:07
51.7142296;8.7349063;15:08
51.7143941;8.7362769;15:10
51.7145653;8.7376449;15:12
51.714871;8.7398619;15:14
51.7151436;8.7416107;15:15
51.7160974;8.7412781;15:17
51.7160743;8.7416628;15:19
51.7172608;8.7415234;15:21
51.7177427;8.7416267;15:22
51.7181149;8.7416643;15:24
51.7180385;8.7414175;15:26
51.7179554;8.7409294;15:28
51.7177238;8.7409698;15:30
51.7177238;8.7409698;16:30
51.7177238;8.7409698;17:30
51.7177238;8.7409698;18:30
51.7179521;8.7408596;18:32
51.7178557;8.7403607;18:34
51.7178191;8.7400711;18:36
51.717869;8.7395668;18:39
51.7173572;8.739481;18:41
51.7172457;8.7394438;18:43
51.7172209;8.7387729;18:46
51.7169948;8.7373839;18:48
51.7159247;8.737464;18:50
51.7145653;8.7376449;18:53
51.71295;8.7384832;18:55
51.7134353;8.7403929;18:57
51.7131993;8.7405485;19:00
51.7131993;8.7405485;19:20
51.7134353;8.7403929;19:22
51.7139671;8.7422007;19:25
51.7151171;8.7416306;19:27
51.7160974;8.7412781;19:30
51.7160743;8.7416628;19:32
51.7172608;8.7415234;19:35
51.7173311;8.7415347;19:37
51.7173422;8.7412185;19:40
51.7173281;8.7409973;19:42
51.7177238;8.7409698;19:45
51.7177238;8.7409698;20:00
51.7173316;8.7409758;20:01
51.7173001;8.7406681;20:02
51.7173441;8.7404286;20:03
51.7173374;8.7399673;20:04
51.7173308;8.7394738;20:05
51.7172901;8.738763;20:06
51.7172286;8.738307;20:07
51.7172286;8.7380529;20:08
51.7170815;8.7378349;20:09
51.7169876;8.7374012;20:10
51.7159247;8.737464;20:11
51.7158749;8.7355956;20:12
51.7158151;8.7330958;20:13
51.7157951;8.7312719;20:15
51.7157118;8.7294516;20:16
51.7156719;8.7276062;20:17
51.7156755;8.7257573;20:18
51.7150072;8.725954;20:19
51.7135816;8.7262937;20:20
51.7135732;8.7252477;20:21
51.7135457;8.7248611;20:22
51.7134983;8.7245968;20:23
51.7135003;8.7244296;20:24
51.7133919;8.7243715;20:25
51.7130882;8.7240058;20:26
51.712579;8.7239613;20:27
51.7120862;8.7238474;20:28
51.7120977;8.7236643;20:30
51.7120977;8.7236643;21:00
51.7120977;8.7236643;22:00
51.7120977;8.7236643;23:00
